id,text
540140204,각 부서와 동아리 활동 예산은 전부 베라가 계산하고 있어! 대부분의 동아리는 모두 문제없는데 금방 돈이 부족해지는 동아리가 있어! 도대체 뭘 어떻게 사용했길래?
540140205,"음…… 부탁받으면, 자꾸 예산을 추가해버려…… 이러면 안 되는데…… 뭐? 예산을 추가해달라고? 흑……이번 한 번뿐이다!"
540140301,다들 조심해요~ 다치지 마세요!
540140401,"베라는 학생회의 회계! 학원의 지출은 전부 베라가 관리하고 있어요! 조금 힘들지만, 모두의 즐거운 학원생활을 위해서라면 아무것도 아니에요! 아, 선배!! 교복이 구겨졌어요!! 베라가 다려줄 테니까 지금 당장 벗어요!"
540140601,말 안 듣는 사람은 벌 줘야지!
540140701,흠…베라가 여러분을 위해 준비한 음료에요! 물론 맛도 누구보다 잘 알죠!
540140801,"헤헷, 이걸로 모두에게 더 많은 도움을 주는 거야!"
540140901,일도 중요하지만 공부도 중요해! 그러니까 선배도 공부 열심히 해요!
540141001,"선배, 선배가 어디에 가든, 어떤 목표를 세우든 베라는 계속 선배를 뒤에서 지지하고 응원할게요. 이것만은 잊지 말아요!"
540141101,음...... 이 옷 과연 내가 만들 수 있을까?
540141102,절약 절약! 너무 비싼 건 쓰면 안 돼!
540142801,가끔 놀러 나가는 것도 나쁘지 않네.
540141301,"수고했어요, 같이 가요!"
540141401,흑...... 옷이 더러워졌어.
540141501,-1
540141502,-1
540141503,-1
540141504,-1
540141601,"
이건......? 선배...... 대체 무슨 뜻이에요? 이런 걸로 장난치지 마요! 진심이에요! 엥? 잠, 잠시만요...... 저 진정 좀 할래요......
......
......
그래, 이왕이면...... 그래요...... 하지만! 그렇다고 집안일을 전부 저한테 맡겨도 되는 건 아니에요! 선배 자신도 좀 해야 해요."
540141701,"아, 선배님! 어때요? 새로운 느낌이죠?"
540141801,"자, 모두 자기의 방을 정리합시다!"
540141901,"아, 선배! 여기서 자면 안 돼!"
540142001,"선배, 아르바이트가요? 베라가 나중에 제대로 아르바이트 비용을 지급해줄게요."
540142101,"미션 보너스가 왔어요! 어? 이 보너스, 베라가 계산한 거네요……"
540142201,무슨 일이 있는 것 같은데…. 내가 청소해 놓은 곳을 흐트러뜨리지 않았으면 좋겠다.
540142301,"선배, 쓰레기만큼은 혼자 버리셔야죠. 엥? 저 주시는 거예요?"
540142401,"이거 학생회 돈으로 산 거 아니지? 헤헷, 농담이야. 고마워!"
540142501,선배가 은혜를 갚다니...... 너무 감동해서 눈물이 멈추질 않아……
540142601,"선배! 드디어 돌아왔네, 방, 베라가 청소했어요! 또 뭐 정리할 거 있어요?"
550090201,진실이 섞인 거짓말이 가장 알아보기가 어렵다. 하지만 진실이더라도 거짓이 될 수 있는 거야?
550090202,사람들이 믿고 싶은 것만 믿는다는 사실에 발맞춰 현실도피의 빌미를 줬을 뿐이야.
550090203,내 노래 듣고 싶어요? 빠져들지 않도록 조심하세요~
550090204,"언니는 어딨어? 또 미카엘한테 간 거야? 아니, 왜 언니는 항상 저런 사람한테 신경을 쓰는 거야!"
550090205,얘는 에페이라고 해! 지하에 갇혔을 때 유일하게 나의 노래를 들어준 유일한 청중이자 소중한 친구야! 맞지! 에페?
550090301,오랜만에 라이브를 해볼까?
550090401,"저는 아파테이라고 해요! 하늘에서 온 천사이에요! 천사 같지 않다고요? 천사도 여러 가지가 있잖아요...... 사람을 속이는 악마라고요? 뭐야, 알고 있었구나."
550090601,내 노래에 맞춰 춤을 춰요♪
550090701,눈치가 빠르네. 안 그래도 목을 축이려고 하는 참인데.
550090801,노랫소리에 담긴 마력이 더욱 강해졌다……
550090901,공부? 뭐 이런 거 할 필요가 있어?
550091001,"ㅎㅎㅎ…… 이 정도면 학원 전체가 내 노래에 빠져들지도 몰라? 다음에 한번 해볼까? 하하, 난 그런 짓 안 할 건데?…… 음, 누가 알겠어?"
550091101,노래에 지장은 없겠지?
550091102,언니가 좋아할까?
550092801,누구를 찾아서 놀까?
550091301,"ㅎㅎㅎ, 농락당하는 기분 어때?"
550091401,젠장……기억해둬!
550091501,-1
550091502,-1
550091503,-1
550091504,-1
550091601,"어머, 난 사기를 대표하는 악마인데? 나랑 서약을 한… 선배도 참 대단하군… 이러도 계속할 거예요? 그래, 아무튼 청중 한 명 더 생긴 거니까 상관없어… 그럼 놀림 당할 준비해볼까요?"
550091701,"루시퍼루시퍼, 날 보러 왔나요?…… 선배구나."
550091801,"또 나 혼자 남겨진 거야…… 됐어, 상관없어."
550091901,흥흥흥♪흥흥흥♪
550092001,알바? 너 혼자가.
550092101,"미션 보상을 못 찾겠다고? 몰라, 설마 누가 가져간 건 아니겠지? 한번 보러 갈래?…… ㅎㅎㅎㅎ"
550092201,정말 시끄럽다…… 팬들이 온 거야?
550092301,……선배님은 잘 속는 편이신가 봐요.
550092401,이런 걸로 나를 기쁘게 만들려고? 힘을 더 내셔야 해요.
550092501,이…… 이번에 잘 한 걸로 치자.
550092601,"어머, 선배 드디어 오셨네요~ '나쁜 짓을 한거 아니죠?' 내가 어떻게 그런 일을 할 수 있지? ㅎㅎㅎ……"
530140201,"야, 무슨 일 있어? 일 없으면 그만 찾으러 와! 나 엄청 바빠!"
530140202,"바람 타는 느낌 너무 상쾌하다…… 선배님도 한번 해볼래요? 물론, 떨어질지는 모르겠지만."
530140203,바람은 엄청 강해! 아무리 높은 나무라도 뿌리째 뽑을 수 있어! 하? 안 믿겨? 직접 보여줄게!
530140204,학원에서 익숙한 냄새가 가득하네…… 하지만 모두 사라지고 있어. 밖으로 나가야 돼. 선배! 빨리 데리고 나가줘요!
530140205,응? 이상한 냄새가 나는 것 같아…… 식당에서…… 나온 건가? 아뿔싸…… 나도 모르게 몸이 다가가고 있어……
530140301,다 비켜! 여기는 나한테 맡겨!
530140401,"나는 바람을 조종하는 자, 스카이야! 내 속도를 따라가지 못한다면, 너를 버릴 것이다."
530140601,바람보다 빠르고 강해!
530140701,오! 이것 맛있는데? 싫어하지 않아.
530140801,바람을 잡은 것 같아!
530140901,책 냄새 딱히 싫어하지 않지만…… 학교 너무 지루해. 놀러나가고 싶어!
530141001,"바람이 내 곁을 감싸고 있다, 풀냄새, 흐르는 물 냄새, 땅 냄새, 사람들 냄새, 그리고 전쟁 불 냄새…… 이것 은 바람의 울음소리가 아니었나 싶다."
530141101,"오? 이거 뭐야? 전투에 도움을 주는 물건이라면, 언제든지 환영이야!"
530141102,"노반님께서 손수 만드신 몸에 이 참신한 무기를 장착하다니, 그야말로 호랑이에게 날개를 달아주는 것 같군요!"
530142801,"꾸물거리지 말고, 빨리 출발하자!"
530141301,이게 바로 바람의 힘이다! 대박이지!
530141401,젠장…… 계속할 수 있어! 막지 마!
530141501,-1
530141502,-1
530141503,-1
530141504,-1
530141601,바람은 어떤 것에도 얽매이지 않는다! 선배라고 해도 안돼! 하지만 선배를 위해서…… 속도를 조금 늦출 수 있어요…… 잘 따라 오셔야 돼요!
530141701,실내 공기는 바깥 공기처럼 맑지는 않지만…… 그래도 안심이 될 것 같다.
530141801,"이런 방은, 내가 언제든지 한방에 날릴 수 있어!"
530141901,너무 심심하다…… 재밌는 일 뭐가 없을까? 
530142001,"어디 가는데? 나도 데려가 줘! 알바? 흠, 혼자가."
530142101,보상 도착했어요! 안가져가면 내꺼다?
530142201,뭔가 재미있는 일이 일어나고 있는 것 같군! 보고 올게!
530142301,엥? 무슨 뜻이지? 지금 싸우자는 거야?
530142401,음...... 향이 좋은데요! 고마워요!
530142501,아...... 정말...... 그리운 맛이야!
530142601,드디어 왔네! 제발 나 데리고 나가줘! 너무 심심해!
520150201,"검술 지도요? 좋아요, 도움을 줄 수 있다면~"
520150202,생각이 복잡해요? 명상 방법을 알려드릴까요? 저는 명상을 하면서 고통스럽던 날들을 버텼어요......분명 도움이 될 것입니다.
520150203,"맞아, 검을 사용했었어.....하지만 날카로운 칼날은 나 자신만 지킬 수 있다는 사실을 너무 늦게 깨달았어. 지금 방패를 들어도 헛된 위로일 뿐이야."
520150204,유몽 학원......사람들은 여기서 서로 배우고 성장한다. 세상에 이런 곳이 있다는 것 정말 믿기지 않는다.
520150205,이곳에는 한 번도 본 적 없는 마력이 깃들어 있다. 어떤 고도의 마법을 통해 만들어진 겉 같아.
520150301,결국 분쟁을 피할 수 없네요.
520150401,저는 미카입니다. 학원 이야기를 많이 들었습니다. 무엇을 도와드릴까요?
520150601,"죄송해요, 저도 그러고 싶지 않아요."
520150701,엘리트 스킬은 연습을 통해 이루어진다는 것을 잊으면 안 돼.
520150801,내 능력을 더 강화시킬 수 있을까?
520150901,그렇구나......이런 지식도 있다니...
520151001,이것은......검술을 포기해야만 도달할 수 있는 새로운 정상인가? 정말 많은 도움이 되었습니다. 이제 제 꿈을 이룰 수 있겠네요......
520151101,정교한 공예......
520151102,정말 특별한 물건이네요.
520152801,전투 플랜을 한번 보여주세요.
520151301,자연의 아름다움을 느껴보아요.
520151401,검에는 한계가 있어요. 방패도 그러나요?
520151501,-1
520151502,-1
520151503,-1
520151504,-1
520151601,세상에 영원히 이뤄질 수 있는 것은 아무것도 없다......하지만 당신을 위해서는 조금 아라도 믿어도 나쁘지 않을 것 같다. ㅎㅎ 비현실적인 것을 추구하는 것도 인지상정이니까
520151701,......너였구나. 나는 이미 이곳에 익숙해져 있으니 걱정할 필요가 없다.
520151801,저에게 조용히 명상할 수 있는 방을 마련해 주시겠습니까?
520151901,시간을 내어 자신이 한 일에 대해 생각하는 것도 중요하다보니 방해하지 않을게.
520152001,아르바이트? 모험을 즐기는 것?
520152101,"보상을 받는것은 기쁜 일이다. 특히 나중에 친구들이랑......음, 친구......"
520152201,밖에 시끌벅적하네 무슨일 일어났나?
520152301,......서로의 대해 잘 모르는 모양이군.
520152401,선물? 감사해요.
520152501,"아이고, 큰 심려를 끼쳤습니다. 이 은혜를 꼭 보답하겠습니다."
520152601,왔어? 오늘 뭐 할 거야?
510140201,"가까이 오지 마, 서로에게 좋을 거야."
510140202,이런 차갑고 창백한 몸에 무슨 매력이 있을까?......넌 참 별난 사람이야.
510140203,"오해하지 마, 나는 인간의 피를 빨아본 적이 없다. 지금까지 나는 작은 동물의 피를 먹고살았다. 물론 내 능력을 약하게 만들 수도 있지만......뱀파이어 같은 괴물보다 낫지."
510140204,"기억 속에 있는 사람들......얼굴은 기억하지만 이들에 대한 감정은 사라지고 뱀파이어에 대한 증오만 남았다. 이러다간 언젠가 내가 괴물이 되는 날이 오겠지. 흠, 그래도 좋다......"
510140205,드라큘라...... 도대체 어떤 이유 때문에 나를 이렇게 만든 거야? 기억 회복하면 반드시 이유를 묻고 복수할 거야!
510140301,뱀파이어가 아닌 다른 사냥감에는 관심 없어......하지만 본인 스스로 죽고 싶다면 오세요.
510140401,"반헬싱, 뱀파이어 사냥꾼. 나는 인간도 아니고 뱀파이어도 아니다. 어느 쪽이든 다 나를 '괴물'이라고 부른다. 하지만 상관없어. 내 목표는 하나야. 제일 높은 곳에 있는 뱀파이어다. 그래서 놈은 지금 어디 있는 거야?"
510140601,사냥할 시간이다.
510140701,적어도 어린 동물의 피보다는 낮겠지.
510140801,"강해진 것이 인간의 능력이에요? 아님, 뱀파이어의 능력인가요?"
510140901,괴물이라 해도 공부 기회가 주어지는 거예요? 참 아이러니하네요.
510141001,뱀파이어의 힘......괴물을 가까이 다가갈 수 있게 해준다. 하지만 내가 원하는 것을 이루고 당신의 꿈을 이룰 수 있다면......같이 손을 잡자. 나는 이미 결과를 받아들일 각오가 되어 있어.
510141101,목적을 이룰 수만 있다면 어떤 장비든 다 쓰겠습니다.
510141102,사냥 준비......
510142801,사냥감은 어디......
510141301,끝났다. 그러나 나의 사냥은 계속되지.
510141401,뭐야? 아직 부족한가? 내가 더 괴물처럼 굴어야 하나?
510141501,-1
510141502,-1
510141503,-1
510141504,-1
510141601,"나랑 서약하겠다고? 됐어요. 당신의 피는 뱀파이어에게 치명적 유혹입니다. 제 곁에 있으면 언제 제가 참지 못하고 달려들어 당신을 덮칠지도 몰라요 '저의 자제력을 믿으세요?' 하, 피 빨려 죽을 각오가 되어 있죠?......정말 막 나가는 놈이구나. 그럼 맘대로 하세요. 당신이 있으면 나도 인간이었을 때의 감정을 떠올릴 수 있어......얼마 남지 않은 나를 따뜻하게 해주는 감정."
510141701,또 방해하러 왔나요?
510141801,인간이 사는곳......정말 오래만이다.
510141901,잠들었나? 목......안돼 안돼......내가 왜 이러지......
510142001,동료를 위해서? 생각해 보니 나도 그런 시절이 있었지.
510142101,내가 사냥하는 것 결코 보상 때문이 아니야. 뭐 굳이 준다고 하면 사양하진 않겠어.
510142201,"숲속에서 인기척이...... 사냥감이야, 빨리 따라와."
510142301,죽고 싶어요?
510142401,나 같은 괴물한테 선물 왜 주지? 참 이상한 사람이네.
510142501,지금 내가 그 맛을 볼 수 있을지 모르겠다.아무튼 감사해요.
510142601,"드디어 왔네~ 준비 끝났어, 빨리 출발하자!"
530150201,선배! 피피로 가방에 위험한 물건이 들어있어요~ 만지지 말아요!
530150202,"으악, 간지러워요!"
530150203,피피로 가방이 그렇게나 궁금해요? 그럼 특별히 보여드릴게요!
530150204,네? 폭탄? 선배! 아파테가 알려주지 않았어요? 이건 한정판 불꽃놀이에요!
530150205,불꽃은 역시 밤이죠......못 믿으시면 저 따라오세요 선배~ 맘에 드실 거예요!
530150301,게임 시작~ 하늘의 아름다움을 느껴보세요!
530150401,저는 피피로에요~ 유몽 학원을 아름다운 불꽃으로 꾸밀꺼에요!
530150601, 펑--예쁘죠--제가 만든 불~~꽃! 아악! 선배 머리카락......피하라고 말씀드렸잖아요!
530150701,"폭…이 아니라 불꽃놀이 연구하고 있으니까, 방해하지 마!"
530150801,이렇게 만들면 재료를 절약할 수 있네~
530150901,신대륙 발견! 새로운 폭탄 지식을 습득했어! 고마워요---
530151001,우와...이렇게 만들면 더 강해질 수 있어!
530151101,어디에 매면 될까요?
530151102,저 주시는 건가요? 근데 가방이 너무 무거워서---엥 들어가네!
530152801,피피로 실력을 보여줄게----
530151301,불꽃 파워! 피피로 불꽃은 엄청 강해요~
530151401,휴! 피피로가 약한거 아니고~ 상대방이 너무 강해서 그래요~!
530151501,-1
530151502,-1
530151503,-1
530151504,-1
530151601,서약이 뭐예요?--피피로랑 평생 불꽃 연구하는 거예요?
530151701,선배~ 저 찾으러 온 거예요? 근데 피피로는 지금 시간이 없어요. 신식 폭탄 연구하고 있어요... 아! 신식 불꽃놀이 연구요~!
530151801,피피로에게 터뜨려도 멀쩡한 튼튼한 집을 준비해 주실 수 있을까요!
530151901,간만의 휴식시간--무엇을 할까? 책 읽는 것 빼고! 폭탄 연구해야지--아니다~불꽃 연구!
530152001,알바...... 불꽃 마켓 열어도 될까요?......당연히 안전한 어린이용 불꽃~ 피피로 불꽃은 세계에서 최고예요!
530152101,보상은 불꽃 비밀 조제법였으면 좋겠어요--
530152201,피피로 실력을 보여줄 수 있는 기회가 왔구나!
530152301,이건 너무 싫어......그냥 터뜨리고 싶어......
530152401,알겠어요~ 선물 주신 건데 안 받으면 실례죠! 뭐 그럭저럭!
530152501,우와~ 이건 피피로가 소장하고 있는 보물처럼 멋지네~ 피피로 소장품이 하나 더 늘었어!
530152601,선배님! 저랑 같이 불꽃놀이해요!
510150201,뭐야! 제가 미쳤다고 생각해요? 제 동료들을 아직 보지 못했구나.
510150202,뼈가 부서질 때 나는 소리... 정말 감동적이네요. 선배님은 어떻게 생각해요?
510150203,선배님의 모든 것은 내 거야! 다 내 것 ~
510150204,우리 선배님 오늘도 역시 멋있어요…… 역시 선배님이 제일 멋지시네요.
510150205,평범한 생명에 내가 시간을 낭비할 가치가 없어~ 나의 시간은 소중하니까~
510150301,"일대일이든 패싸움이든~ 난 다 괜찮아. 어차피, 너희들은 다 죽거든."
510150401,"나는 암월, 선배님한테 다가오는 사람 다 죽여버릴 거야~ 그러니까 나만 바라봐 줘, 알겠어요?"
510150601,암살에는 노하우가 있는데 연애에도 있나... 역시 정적 같은 건 그냥 죽이는 게 빠를 것 같아.
510150701,음료수 너무 맛이 없어! 뭐? 마시면 선배랑 계속 같이 있을 수 있다고요?
510150801,내가 강해지면 선배와 계속 붙어 다닐 수 있나요?
510150901,그걸 배운다는 게 무슨 의미가 있는지 모르겠어… 시험에 암살이 있다면 난 100% 1등일 것 같은데…
510151001,내가 강해지면 선배님 곁에 계속 같이 있을 수 있겠지? 내가 강해지면… 아무것도 우리를 방해할 수 없겠지!
510151101,너무 복잡한 건 오히려 독이 되거든요.
510151102,"휴, 겨우 합격. 평범한 사람에게 너무 많이 요구해서는 안 돼."
510152801,"전투? 다녀오겠습니다. 선배님, 잠시만 기다려줘요~"
510151301,"선배님, 제가 전투하는 모습 보셨어요? 너무 아름답지 않아요? 저를 사랑하게 되었나요?"
510151401,"괘씸, 괘씸해! 선배님! 아까 창피한 모습 못 보셨죠? 내가 지다니..."
510151501,-1
510151502,-1
510151503,-1
510151504,-1
510151601,"서약? 난 그런 거 믿지 않아, 선배님에 대한 사랑은 말로 다 헤아릴 수 없어… 이 사랑은 무거운 족쇄 같아, 하지만 이건 선배님이 감당해야 할 무게야~ 만약 나를 배신한다면 선배도 죽여버릴 거야~"
510151701,선배님~ 저를 보러 오신 거예요? 드디어 저를 보러 오셨군요. 행복해~
510151801,선배님… 저랑 같이 살래요? 이 방은 나에게 아무런 의미도 없다. 선배가 없는 곳에는 아무 의미가 없거든요.
510151901,"선배님 지금 뭐하고 있을까? 다른 사람과 같이 있는 건가? 역시 눈에 거슬려, 언젠가 다 죽여버릴 거야."
510152001,"아르바이트요? 무슨 아르바이트예요. 재미있어요? 선배랑 데이트하는 것도 아닌데... 내가 아르바이트를 열심히 하면 선배님, 저랑 데이트해 주실 거예요?"
510152101,"이런 선물 눈에 차지도 않거든요, 이 세상에서 최고의 보상은 바로 선배님이랑 영원히 데이트하는 거예요."
510152201,"쯧쯧~ 전투하는 시간이 아까워, 선배님과의 데이트에 너무 방해돼! 속전속결! 선배님 기다려줘요~"
510152301,이런 선물을 나한테 주는 거야? 지금 죽고 싶은 건가?
510152401,평범한 취향이네……
510152501,정말 최고야. 선배님의 마음보다 더 설레는 선물이네요~
510152601,"오랜만이에요, 선배님. 너무 보고 싶었어요~ 드디어 저 보러 오신 건가요?"
540150201,가지와 잎에도 마음이 들어있네~
540150202,숲이 속삭이고 있어요~ 사람들이 행복을 위해 기도하고 있어요~
540150203,"선배님, 그거 알아요? 선배님이 저를 보러 올 때마다 저 기분이 너무 좋아져요~"
540150204,바람이 숲을 스치는 소리를 조용히 듣자~
540150205,이 세상 만물은 모두 아름다운 것이다… 아름다운 것은 시적인 언어로 노래해야 돼요~ 어떻게 생각해요?
540150301,"여러분, 저에게 힘을 부여해 줘요!"
540150401,"숲 밖의 세상도 이렇게 아름답구나. 선배님, 이렇게 멋진 풍경을 보여 주셔서 감사해요~"
540150601,숲속의 친구들~ 항상 저와 함께 해요.
540150701,선배님의 행복을 느꼈어요~
540150801,선배님 마음에서 우려 나오는 강하고 따뜻한 힘이 느껴지네요.
540150901,어쩌면 지식의 바다에서 행복감을 얻는 것도 좋은 방법일지도 모르겠어요.
540151001,선배님이 조언해 주셨잖아요~ 선배님도 행복감을 느끼셨으면 좋겠어요.
540151101,고마워요~ 선배님~
540151102,"선배님 최고, 그동안 저를 위해 해 주신 모든 것에 감사드려요."
540152801,그거 아세요? 저는 선배님이 꼭 행복하기를 바라거든요~ 선배님을 위해 기도하겠습니다!
540151301,저 혼자만의 힘이 아닙니다… 여러분… 감사합니다!
540151401,제 잘못이에요. 제가 아직 잘하지 못한 탓이에요… 기대에 못 미쳐서 정말 죄송합니다.
540151501,-1
540151502,-1
540151503,-1
540151504,-1
540151601,당신과 서약을 맺는 것은 최고의 행복한 일입니다… 모든 것을 바쳐 이 아름다움을 지키고 싶습니다!
540151701,오셨군요. 이 방은 빛이 잘 비치고 따뜻합니다. 숲에 있을 때와 똑같네요!
540151801,처음으로 숲을 떠나서 혼자 사는데… 좀 익숙하지 않은데...
540151901,"식물도 잘 후식해야 광합성 잘 받을 수 있어요, 여기 정말 좋아요!"
540152001,아르바이트…… 사람들에게 행복을 가져다주는 일인가요?
540152101,이건 뭐지? 가능하다면 선배님에게 드리고 싶습니다.
540152201,제 설명이 필요하십니까？ 원하신다면， 저는 이미 준비가 되어 있습니다...
540152301,선배님의 마음이니 받아들이겠습니다. 그러나 다음번에는 선물을 보내지 마시기 바랍니다.
540152401,고마워요~ 선배님~
540152501,이건 정말 너무 귀중해요… 그 보답으로… 선배님 곁에 늘 함께하며 당신의 행복을 지켜줄게요.
540152601,선배님… 다시 뵙게 되어 정말 기쁩니다.
520160201,왜요?
520160202,"아, 안주가 있나요? 아님 좋은 술이 있나요?"
520160203,호기심은 인간 본능 중의 하나…… 하지만 너무 지나치지 말아요!
520160204,음~ 당신도 세븐신즈 스타일의 예술적 디자인을 알고 있어요? 은근히 보는 눈이 있네.
520160205,좋은 술을 가져왔는데~ 같이 한잔하실래요?
520160301,"난동을 부릴 거야! 뭐? 수녀라서 폭력 쓰면 안 된다고? 흥, 오늘은 신이 쉬니까 상관없어!"
520160401,"난 폭력 교회의 수녀, 하고 싶은 말을 거침없이 하는 타입, 힘으로 해결할 수 있는 일은 말로 풀지 않음."
520160601,"죄인이여, 심판을 받아라!"
520160701,술과 매운 멸치 안주의 조합이 최고라고 생각했는데……이 음료도 의외로 괜찮은데!
520160801,이것이 성장의 기쁨이구나! 순간 신의 존재를 느꼈어!
520160901,많은 지식을 배울 수 있는 것은 좋은 일이야. 이런 건 교회에서 알려주지 않으니까.
520161001,"왠지 힘이 솟아나…… 이 느낌, 그 어떤 술보다도 최고야!"
520161101,세븐신즈보다 더 강한 장비는 없어. 하지만 꼭 챙겨야 하는 게 있어… 아니다.
520161102,"어머, 내가 제일 좋아하는 거네! 이건 스커트 안에 감추고… 음, 소매 안에도 숨길 수 있을 것 같아."
520161301,"어머, 손쉽게 승리했네!"
520161401,"윽, 신이 천벌을 내렸나? 최근의 행동에 대해서는 제대로 반성하고 있었는데!"
520161501,-1
520161502,-1
520161503,-1
520161504,-1
520161601,"나랑 서약한다고? 용기가 대단한데… 뭐 정기적으로 매운 멸치와 가끔 나랑 술을 마셔준다면, 선배랑 행복하게 오래 지낼 수 있을 거야."
520161701,"어머, 선배님, 왔네! 모처럼이니까, 저랑 한잔하고 가지 않을래요?"
520161801,음~ 교회의 방과 다를 게 없네~ 뭐 깔끔하기도 하고~
520161901,"선배님, 저랑 놀러 가요~! 일을 했으니 휴식도 해야죠~"
520162001,알바? 너무 귀찮은데……응? 의뢰라고요? 그렇다면 못 받아줄 것도 없지.
520162101,보상? 상상했던 것보다 적네…….
520162201,"새로운 도전? 뭐 할 수 있는 데까지 해볼게! 기대는 하지 마? 나, 이기고 지는 것 따윈 신경 쓰지 않거든~"
520162301,엥? 지금 싸우자는 건가?
520162401,음~
520162501,"어머, 역시 나를 잘 알아. 얘기해, 뭐 가지고 싶어? 내가 아끼는 매운 멸치 줄까?"
520162601,오랜만이야. 엥? 얼마 전에 만났다고? 나는 사소한 것들을 신경 쓰지 않아. 하하하!
520162801,"휴식 시간 끝… 자, 준비 운동합시다."
560050206,"난 말이야, 장래에 좋은 의사가 될 거야! 그러니까, 이걸 한번 마셔봐! 걱정하지 마, 제대로 된 레시피대로 만들었으니까!"
560050207,"네? 뭐 하냐고요? 새로운 약을 만들고 있어요! 하지만, 조금 실패해 버려서... 지금 정리할 테니까. 쉿, 둘만의 비밀로 해요!"
560050208,"왜 어른들은 내가 계속 무서운 표정을 짓고 있다고 하는 거야…… 도대체 어디가 무서운 거야! 좋아, 그럼 이 '표정관리 비법'에 기록된 내용을 보고 연습할게요! 스마일~ 스마일~!"
560050209,"기분이 안 좋아요? 그럼 이 주사 한 번 맞아보지 않을래요? 기분 좋아지는 주사! 이상한 주사가 아니에요! 주사 연습도 많이 했으니까, 안심해요!"
560050210,수고가 많으세요~ 차 끓여줬으니 마셔요~ 수상한 물건 같은 거 안 넣었는데~♪
560050602,"나를 욕한 녀석은 다~ 나쁜 꼴을 당한다구! 흥! 왜 그런 표정으로 봐? 알겠어, 결과가 어떻게 되는지 내가 가르쳐 줄게!"
520120206,휴... 접시를 깨뜨려버렸어... 못 봤지? 못 본 거야!
520120207,"나도 언젠가 누구나 존경하는 메이드장이 되고 싶어~ 아니, 꼭 될 거야!"
520120208,"청소의 가장 큰 요령, 그것은... 그것은... 어머, 잊어버렸다……."
520120209,안녕하세요. 은월입니다! 장래희망은 유몽학원의 모두에게 의지할 수 있는 우수한 메이드장이 되는 것입니다!
520120210,"오늘 스케줄은… 어머, 스케줄표를 어디에 뒀지?"
520120602,우수한 메이드장은 싸울 때도 항상 우아함을 유지하는 것이 가장 중요해! 오늘도 난 최선을 다했어! 응!
510120206,으으... 지지 않았는걸! 동정하지 마!
510120207,전 훗날 유몽학원을 정복할 거예요! --펜리르--
510120208,아파~~~~! 이 약 너무 아파요! 좀 더 부드럽게 해줘요!
510120209,"난 펜리르, 이 구역의 꼬마 대통령! 나를 인정한 이상 내가 지켜줄게!"
510120210,"너, 너야말로 맞았어, 난 맞지 않았다구! 함부로 말하지 마!"
510120602,가자! 펜리르의 철권을 한 번 맞아봐! 뭐야? 아프지 않다고? 이! 이런!
550100201,오호~♪ 웅? 어떤 노래냐고? 내가 너무 잘 불러서 물어본 거야?
550100202,왜 계속 나를 쳐다봐~ 얼굴에 뭐 묻었어?
550100203,우린 그냥 잠깐의 협력 관계일 뿐이야! 손 대지 마~!
550100204,웅? 내 '서프라이즈 계획'에 대해 관심이 있다고? 드디어 내 능력을 발견했구나!
550100205,"난 루시퍼 언니의 '명예 부하'라고! 그냥 팬이 아니라 명, 예, 부, 하라고!"
550100301,몸 좀 풀자~
550100401,안녕! 난 천재 페리시나야! 뭐? 내 이름을 들은 적이 없다고? 난 아주 유명한 루시퍼 언니의 부하이야!
550100601,"하하하, 나 대박이지? 강하다고 얘기했잖아!"
550100701,나 지금 드라큘라 언니보다 더 강할걸~!
550100801,난 성장했어! 새로운 속임수를 배웠어! 이따가 피피로와 아파테를 속여봐야 지~
550100901,"공부하면 할수록 더 똑똑해질 거라는 말이 있지만, 나처럼 똑똑한 천재는 공부할 필요가 없는 것 같은데~"
550101001,와우! 한 줄기 어마어마한 힘이 내 몸속에 밀려 들어왔어!
550101101,이게 뭐야? 먹어도 되나?
550101102,나를 강하게 만들 수 있는 것이네! 근데 먹을 수 없어ㅠ
550102801,적을 봐준 적이 단 한 번도 없어요!
550101301,나 이겼다! 이겼어! 나 이긴 것 봤어? 봤냐고요!!
550101401,ㅠㅠㅠ위로와 응원이 필요 없다니까! 난 실패하지 않았어!
550101501,-1
550101502,-1
550101503,-1
550101504,-1
550101601,저 같은 천재랑 서약하는 건 선배님의 영광이에요~! 감동 많이 받았죠? 저는 선배님의 기분을 잘 알아요! 저도 똑같은 기분이거든요…...
550101701,선배님~ 나와 함께 인생의 '서프라이즈 계획'을 만들어 봐요!
550101801,이방 괜찮은 편이야~ 난 방에 대한 요구가 높지 않아서 다행이야~
550101901,휴~ 너무 평화로워~! 장난치는 계획을 만드는 딱 좋은 타임이야!
550102001,아르바이트? 재미없어! 사람만 놀리면 바로 급여를 받을 수 있는 알바 없나?
550102101,생각보다 많이 받았네! 그렇게 재미없지 않네!
550102201,적을 만나면 좀 조심해야 지! 이건 장난이 아니야!
550102301,이건……피피로가 좋아할 수도 있어~ 피피로한테 줘봐요!
550102401,좋아~ 고마워~
550102501,와! 대박! 나 이것을 엄청 좋아하는데~ 어떻게 알았어?
550102601,왔군요! 이것 좀 받아줘요! ㅎㅎㅎ터져서 깜짝 놀랐지? ㅎㅎㅎ
560080201,그 손 치워!
560080202,무슨 일이야?
